郵便番号,都道府県名カナ,市区町村名カナ,町域名カナ,都道府県名,市区町村名,町域名
5406202,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(2ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（２階）
5406229,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(29ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（２９階）
5406230,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(30ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３０階）
5406231,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(31ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３１階）
5406232,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(32ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３２階）
5406233,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(33ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３３階）
5406234,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(34ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３４階）
5406235,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(35ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３５階）
5406236,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(36ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３６階）
5406237,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(37ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３７階）
5406238,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾊﾟﾅｿﾆｯｸﾀﾜｰ(38ｶｲ),大阪府,大阪市中央区,城見パナソニックタワー（３８階）
5406390,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（地階・階層不明）
5406301,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(1ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（１階）
5406302,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(2ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（２階）
5406303,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(3ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（３階）
5406304,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(4ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（４階）
5406305,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(5ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（５階）
5406306,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(6ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（６階）
5406307,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(7ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（７階）
5406308,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(8ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（８階）
5406309,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(9ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（９階）
5406310,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(10ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（１０階）
5406311,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(11ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（１１階）
5406312,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(12ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（１２階）
5406313,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(13ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（１３階）
5406314,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ｼﾛﾐﾏﾂｼﾀｱｲｴﾑﾋﾟｰﾋﾞﾙ(14ｶｲ),大阪府,大阪市中央区,城見松下ＩＭＰビル（１４階）
5420086,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾆｼｼﾝｻｲﾊﾞｼ,大阪府,大阪市中央区,西心斎橋
5420073,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾆｯﾎﾟﾝﾊﾞｼ,大阪府,大阪市中央区,日本橋
5400011,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾉｳﾆﾝﾊﾞｼ,大阪府,大阪市中央区,農人橋
5410059,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾊﾞｸﾛｳﾏﾁ,大阪府,大阪市中央区,博労町
5400007,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾊﾞﾝﾊﾞﾁｮｳ,大阪府,大阪市中央区,馬場町
5400039,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾋｶﾞｼｺｳﾗｲﾊﾞｼ,大阪府,大阪市中央区,東高麗橋
5420083,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾋｶﾞｼｼﾝｻｲﾊﾞｼ,大阪府,大阪市中央区,東心斎橋
5410046,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾋﾗﾉﾏﾁ,大阪府,大阪市中央区,平野町
5410051,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾋﾞﾝｺﾞﾏﾁ,大阪府,大阪市中央区,備後町
5410044,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾌｼﾐﾏﾁ,大阪府,大阪市中央区,伏見町
5400036,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾌﾅｺｼﾁｮｳ,大阪府,大阪市中央区,船越町
5400006,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾎｳｴﾝｻﾞｶ,大阪府,大阪市中央区,法円坂
5410053,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾎﾝﾏﾁ,大阪府,大阪市中央区,本町
5400029,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾎﾝﾏﾁﾊﾞｼ,大阪府,大阪市中央区,本町橋
5420067,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾏﾂﾔﾏﾁ,大阪府,大阪市中央区,松屋町
5400017,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾏﾂﾔﾏﾁｽﾐﾖｼ,大阪府,大阪市中央区,松屋町住吉
5410058,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾐﾅﾐｷｭｳﾎｳｼﾞﾏﾁ,大阪府,大阪市中央区,南久宝寺町
5400024,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾐﾅﾐｼﾝﾏﾁ,大阪府,大阪市中央区,南新町
5420081,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾐﾅﾐｾﾝﾊﾞ,大阪府,大阪市中央区,南船場
5410054,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾐﾅﾐﾎﾝﾏﾁ,大阪府,大阪市中央区,南本町
5400003,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾓﾘﾉﾐﾔﾁｭｳｵｳ,大阪府,大阪市中央区,森ノ宮中央
5400027,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾔﾘﾔﾏﾁ,大阪府,大阪市中央区,鎗屋町
5400014,ｵｵｻｶﾌ,ｵｵｻｶｼﾁｭｳｵｳｸ,ﾘｭｳｿﾞｳｼﾞﾁｮｳ,大阪府,大阪市中央区,龍造寺町
5900000,ｵｵｻｶﾌ,ｻｶｲｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,堺市,以下に掲載がない場合
5900144,ｵｵｻｶﾌ,ｻｶｲｼ,ｱｶｻｶﾀﾞｲ,大阪府,堺市,赤坂台
5900012,ｵｵｻｶﾌ,ｻｶｲｼ,ｱｻｶﾔﾏﾁｮｳ,大阪府,堺市,浅香山町
5900808,ｵｵｻｶﾌ,ｻｶｲｼ,ｱｻﾋｶﾞｵｶﾅｶﾏﾁ,大阪府,堺市,旭ケ丘中町
5900807,ｵｵｻｶﾌ,ｻｶｲｼ,ｱｻﾋｶﾞｵｶﾐﾅﾐﾏﾁ,大阪府,堺市,旭ケ丘南町
5900809,ｵｵｻｶﾌ,ｻｶｲｼ,ｱｻﾋｶﾞｵｶｷﾀﾏﾁ,大阪府,堺市,旭ケ丘北町
5900055,ｵｵｻｶﾌ,ｻｶｲｼ,ｱｻﾋﾄﾞｵﾘ,大阪府,堺市,旭通
5900925,ｵｵｻｶﾌ,ｻｶｲｼ,ｱﾔﾉﾁｮｳﾋｶﾞｼ,大阪府,堺市,綾之町東
5900926,ｵｵｻｶﾌ,ｻｶｲｼ,ｱﾔﾉﾁｮｳﾆｼ,大阪府,堺市,綾之町西
5928332,ｵｵｻｶﾌ,ｻｶｲｼ,ｲｼﾂﾞﾆｼﾏﾁ,大阪府,堺市,石津西町
5900823,ｵｵｻｶﾌ,ｻｶｲｼ,ｲｼﾂﾞｷﾀﾏﾁ,大阪府,堺市,石津北町
5900814,ｵｵｻｶﾌ,ｻｶｲｼ,ｲｼﾂﾞﾁｮｳ,大阪府,堺市,石津町
5998102,ｵｵｻｶﾌ,ｻｶｲｼ,ｲｼﾊﾗﾁｮｳ,大阪府,堺市,石原町
5900126,ｵｵｻｶﾌ,ｻｶｲｼ,ｲｽﾞﾐﾀﾅｶ,大阪府,堺市,泉田中
5900048,ｵｵｻｶﾌ,ｻｶｲｼ,ｲﾁｼﾞｮｳﾄﾞｵﾘ,大阪府,堺市,一条通
5900952,ｵｵｻｶﾌ,ｻｶｲｼ,ｲﾁﾉﾁｮｳﾋｶﾞｼ,大阪府,堺市,市之町東
5900951,ｵｵｻｶﾌ,ｻｶｲｼ,ｲﾁﾉﾁｮｳﾆｼ,大阪府,堺市,市之町西
5900076,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀｶﾜﾗﾏﾁ,大阪府,堺市,北瓦町
5900071,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀｺｳﾖｳﾁｮｳ,大阪府,堺市,北向陽町
5900004,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀｼﾐｽﾞﾁｮｳ,大阪府,堺市,北清水町
5900007,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀｼｮｳﾁｮｳ,大阪府,堺市,北庄町
5900017,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾀﾃﾞｲﾁｮｳ,大阪府,堺市,北田出井町
5918043,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾅｶﾞｵﾁｮｳ,大阪府,堺市,北長尾町
5998123,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾉﾀﾞ,大阪府,堺市,北野田
5900923,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾊﾀｺﾞﾁｮｳﾋｶﾞｼ,大阪府,堺市,北旅籠町東
5900928,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾊﾀｺﾞﾁｮｳﾆｼ,大阪府,堺市,北旅籠町西
5900986,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾊﾄﾁｮｳ,大阪府,堺市,北波止町
5900074,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾊﾅﾀﾞｸﾞﾁﾁｮｳ,大阪府,堺市,北花田口町
5918002,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾊﾅﾀﾞﾁｮｳ,大阪府,堺市,北花田町
5900922,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾊﾝﾁｮｳﾋｶﾞｼ,大阪府,堺市,北半町東
5900921,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾊﾝﾁｮｳﾆｼ,大阪府,堺市,北半町西
5900037,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾏﾙﾎｴﾝ,大阪府,堺市,北丸保園
5900021,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾐｸﾆｶﾞｵｶﾁｮｳ,大阪府,堺市,北三国ケ丘町
5900062,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾀﾔｽｲﾁｮｳ,大阪府,堺市,北安井町
5900054,ｵｵｻｶﾌ,ｻｶｲｼ,ｷｮｳﾏﾁﾄﾞｵﾘ,大阪府,堺市,京町通
5900822,ｵｵｻｶﾌ,ｻｶｲｼ,ｷｮｳﾜﾁｮｳ,大阪府,堺市,協和町
5900006,ｵｵｻｶﾌ,ｻｶｲｼ,ｷﾝﾘｮｳﾁｮｳ,大阪府,堺市,錦綾町
5900934,ｵｵｻｶﾌ,ｻｶｲｼ,ｸｹﾝﾁｮｳﾋｶﾞｼ,大阪府,堺市,九間町東
5900939,ｵｵｻｶﾌ,ｻｶｲｼ,ｸｹﾝﾁｮｳﾆｼ,大阪府,堺市,九間町西
5998127,ｵｵｻｶﾌ,ｻｶｲｼ,ｸｻｵ,大阪府,堺市,草尾
5938312,ｵｵｻｶﾌ,ｻｶｲｼ,ｸｻﾍﾞ,大阪府,堺市,草部
5900944,ｵｵｻｶﾌ,ｻｶｲｼ,ｸｼﾔﾁｮｳﾋｶﾞｼ,大阪府,堺市,櫛屋町東
5900949,ｵｵｻｶﾌ,ｻｶｲｼ,ｸｼﾔﾁｮｳﾆｼ,大阪府,堺市,櫛屋町西
5900836,ｵｵｻｶﾌ,ｻｶｲｼ,ｸｽﾉｷﾁｮｳ,大阪府,堺市,楠町
5900946,ｵｵｻｶﾌ,ｻｶｲｼ,ｸﾏﾉﾁｮｳﾋｶﾞｼ,大阪府,堺市,熊野町東
5900947,ｵｵｻｶﾌ,ｻｶｲｼ,ｸﾏﾉﾁｮｳﾆｼ,大阪府,堺市,熊野町西
5918004,ｵｵｻｶﾌ,ｻｶｲｼ,ｸﾗﾏｴﾁｮｳ,大阪府,堺市,蔵前町
5900943,ｵｵｻｶﾌ,ｻｶｲｼ,ｸﾙﾏﾉﾁｮｳﾋｶﾞｼ,大阪府,堺市,車之町東
5900940,ｵｵｻｶﾌ,ｻｶｲｼ,ｸﾙﾏﾉﾁｮｳﾆｼ,大阪府,堺市,車之町西
5918024,ｵｵｻｶﾌ,ｻｶｲｼ,ｸﾛﾂﾁﾁｮｳ,大阪府,堺市,黒土町
5998266,ｵｵｻｶﾌ,ｻｶｲｼ,ｹﾅﾁｮｳ,大阪府,堺市,毛穴町
5938308,ｵｵｻｶﾌ,ｻｶｲｼ,ｺｳﾉﾁｮｳ,大阪府,堺市,神野町
5900024,ｵｵｻｶﾌ,ｻｶｲｼ,ｺｳﾘｮｳﾅｶﾏﾁ,大阪府,堺市,向陵中町
5900025,ｵｵｻｶﾌ,ｻｶｲｼ,ｺｳﾘｮｳﾋｶﾞｼﾏﾁ,大阪府,堺市,向陵東町
5900026,ｵｵｻｶﾌ,ｻｶｲｼ,ｺｳﾘｮｳﾆｼﾏﾁ,大阪府,堺市,向陵西町
5998276,ｵｵｻｶﾌ,ｻｶｲｼ,ｺｻｶ,大阪府,堺市,小阪
5998264,ｵｵｻｶﾌ,ｻｶｲｼ,ｺｻｶﾆｼﾏﾁ,大阪府,堺市,小阪西町
5938313,ｵｵｻｶﾌ,ｻｶｲｼ,ｺﾀﾞｲ(292-1ﾊﾞﾝﾁ),大阪府,堺市,小代（２９２－１番地）
5900151,ｵｵｻｶﾌ,ｻｶｲｼ,ｺﾀﾞｲ(ｿﾉﾀ),大阪府,堺市,小代（その他）
5900044,ｵｵｻｶﾌ,ｻｶｲｼ,ｺﾞｼﾞｮｳﾄﾞｵﾘ,大阪府,堺市,五条通
5900057,ｵｵｻｶﾌ,ｻｶｲｼ,ｺﾞﾘｮｳﾄﾞｵﾘ,大阪府,堺市,御陵通
5900942,ｵｵｻｶﾌ,ｻｶｲｼ,ｻﾞｲﾓｸﾁｮｳﾋｶﾞｼ,大阪府,堺市,材木町東
5900158,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｲﾍｲｼﾞ(696-2-696-3､724-1､725-1､726-1､727,大阪府,堺市,太平寺（６９６－２～６９６－３、７２４－１、７２５－１、７２６－１、７２７
5900158,ｵｵｻｶﾌ,ｻｶｲｼ,､728､728-1､729､730､731､732､733-1-,大阪府,堺市,、７２８、７２８－１、７２９、７３０、７３１、７３２、７３３－１～
5900158,ｵｵｻｶﾌ,ｻｶｲｼ,733-2､735､786-3ﾊﾞﾝﾁ),大阪府,堺市,７３３－２、７３５、７８６－３番地）
5938314,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｲﾍｲｼﾞ(ｿﾉﾀ),大阪府,堺市,太平寺（その他）
5900157,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｶｵ,大阪府,堺市,高尾
5900117,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｶｸﾗﾀﾞｲ,大阪府,堺市,高倉台
5900820,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｶｻｺﾞﾁｮｳ,大阪府,堺市,高砂町
5900003,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｶｽﾁｮｳ,大阪府,堺市,高須町
5998121,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｶﾏﾂ,大阪府,堺市,高松
5900105,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｹｼﾛﾀﾞｲ,大阪府,堺市,竹城台
5998246,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀｿﾞﾉ,大阪府,堺市,田園
5900014,ｵｵｻｶﾌ,ｻｶｲｼ,ﾀﾃﾞｲﾁｮｳ,大阪府,堺市,田出井町
5928331,ｵｵｻｶﾌ,ｻｶｲｼ,ﾁｯｺｳｼﾝﾏﾁ,大阪府,堺市,築港新町
5928351,ｵｵｻｶﾌ,ｻｶｲｼ,ﾁｯｺｳﾊﾏﾃﾞﾗﾁｮｳ,大阪府,堺市,築港浜寺町
5928352,ｵｵｻｶﾌ,ｻｶｲｼ,ﾁｯｺｳﾊﾏﾃﾞﾗﾆｼﾏﾁ,大阪府,堺市,築港浜寺西町
5900987,ｵｵｻｶﾌ,ｻｶｲｼ,ﾁｯｺｳﾐﾅﾐﾏﾁ,大阪府,堺市,築港南町
5900901,ｵｵｻｶﾌ,ｻｶｲｼ,ﾁｯｺｳﾔﾜﾀﾏﾁ,大阪府,堺市,築港八幡町
5900115,ｵｵｻｶﾌ,ｻｶｲｼ,ﾁｬﾔﾏﾀﾞｲ,大阪府,堺市,茶山台
5938322,ｵｵｻｶﾌ,ｻｶｲｼ,ﾂｸﾉﾁｮｳ,大阪府,堺市,津久野町
5998245,ｵｵｻｶﾌ,ｻｶｲｼ,ﾂｼﾞﾉ,大阪府,堺市,辻之
5938323,ｵｵｻｶﾌ,ｻｶｲｼ,ﾂﾙﾀﾁｮｳ,大阪府,堺市,鶴田町
5900833,ｵｵｻｶﾌ,ｻｶｲｼ,ﾃﾞｼﾞﾏｶｲｶﾞﾝﾄﾞｵﾘ,大阪府,堺市,出島海岸通
5900831,ｵｵｻｶﾌ,ｻｶｲｼ,ﾃﾞｼﾞﾏﾆｼﾏﾁ,大阪府,堺市,出島西町
5900832,ｵｵｻｶﾌ,ｻｶｲｼ,ﾃﾞｼﾞﾏﾊﾏﾄﾞｵﾘ,大阪府,堺市,出島浜通
5900834,ｵｵｻｶﾌ,ｻｶｲｼ,ﾃﾞｼﾞﾏﾁｮｳ,大阪府,堺市,出島町
5900905,ｵｵｻｶﾌ,ｻｶｲｼ,ﾃｯﾎﾟｳﾁｮｳ,大阪府,堺市,鉄砲町
5900962,ｵｵｻｶﾌ,ｻｶｲｼ,ﾃﾗｼﾞﾁｮｳﾋｶﾞｼ,大阪府,堺市,寺地町東
5900961,ｵｵｻｶﾌ,ｻｶｲｼ,ﾃﾗｼﾞﾁｮｳﾆｼ,大阪府,堺市,寺地町西
5998242,ｵｵｻｶﾌ,ｻｶｲｼ,ﾄｳｷｷﾀ,大阪府,堺市,陶器北
5900131,ｵｵｻｶﾌ,ｻｶｲｼ,ﾄｶﾞ,大阪府,堺市,栂
5918001,ｵｵｻｶﾌ,ｻｶｲｼ,ﾄｷﾜﾁｮｳ,大阪府,堺市,常磐町
5900104,ｵｵｻｶﾌ,ｻｶｲｼ,ﾄｻﾔﾀﾞｲ,大阪府,堺市,土佐屋台
5998234,ｵｵｻｶﾌ,ｻｶｲｼ,ﾄﾞﾄｳﾁｮｳ,大阪府,堺市,土塔町
5900127,ｵｵｻｶﾌ,ｻｶｲｼ,ﾄﾐｸﾗ,大阪府,堺市,富蔵
5900106,ｵｵｻｶﾌ,ｻｶｲｼ,ﾄﾖﾀﾞ,大阪府,堺市,豊田
5900077,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶｶﾜﾗﾏﾁ,大阪府,堺市,中瓦町
5900072,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶｺｳﾖｳﾁｮｳ,大阪府,堺市,中向陽町
5900016,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶﾀﾃﾞｲﾁｮｳ,大阪府,堺市,中田出井町
5998128,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶﾁｬﾔ,大阪府,堺市,中茶屋
5918044,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶﾅｶﾞｵﾁｮｳ,大阪府,堺市,中長尾町
5900033,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶﾅｶﾞﾔﾏｴﾝ,大阪府,堺市,中永山園
5900956,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶﾉﾁｮｳﾋｶﾞｼ,大阪府,堺市,中之町東
5900957,ｵｵｻｶﾌ,ｻｶｲｼ,ﾅｶﾉﾁｮｳﾆｼ,大阪府,堺市,中之町西
5900803,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｶﾞｼｳｴﾉｼﾊﾞﾁｮｳ(1ﾁｮｳ),大阪府,堺市,東上野芝町（１丁）
5918035,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｶﾞｼｳｴﾉｼﾊﾞﾁｮｳ(2ﾁｮｳ),大阪府,堺市,東上野芝町（２丁）
5900034,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｶﾞｼﾅｶﾞﾔﾏｴﾝ,大阪府,堺市,東永山園
5998275,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｶﾞｼﾊﾝﾀﾞ,大阪府,堺市,東八田
5918046,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｶﾞｼﾐｸﾆｶﾞｵｶﾁｮｳ,大阪府,堺市,東三国ケ丘町
5900829,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｶﾞｼﾐﾅﾄﾁｮｳ,大阪府,堺市,東湊町
5998247,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｶﾞｼﾔﾏ,大阪府,堺市,東山
5998113,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｷｼｮｳﾀﾅｶﾏﾁ,大阪府,堺市,日置荘田中町
5998114,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｷｼｮｳﾆｼﾏﾁ,大阪府,堺市,日置荘西町
5998111,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｷｼｮｳｷﾀﾏﾁ,大阪府,堺市,日置荘北町
5998112,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｷｼｮｳﾊﾗﾃﾞﾗﾏﾁ,大阪府,堺市,日置荘原寺町
5998104,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｷﾉﾁｮｳ,大阪府,堺市,引野町
5938315,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋｼｷ,大阪府,堺市,菱木
5900142,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋﾉｵ,大阪府,堺市,檜尾
5998251,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋﾗｲ,大阪府,堺市,平井
5938307,ｵｵｻｶﾌ,ｻｶｲｼ,ﾋﾗｵｶﾁｮｳ,大阪府,堺市,平岡町
5998236,ｵｵｻｶﾌ,ｻｶｲｼ,ﾌｶｲｻﾜﾏﾁ,大阪府,堺市,深井沢町
5998273,ｵｵｻｶﾌ,ｻｶｲｼ,ﾌｶｲｼﾐｽﾞﾁｮｳ,大阪府,堺市,深井清水町
5998272,ｵｵｻｶﾌ,ｻｶｲｼ,ﾌｶｲﾅｶﾏﾁ,大阪府,堺市,深井中町
5998248,ｵｵｻｶﾌ,ｻｶｲｼ,ﾌｶｲﾊﾀﾔﾏﾁｮｳ,大阪府,堺市,深井畑山町
5998235,ｵｵｻｶﾌ,ｻｶｲｼ,ﾌｶｲﾋｶﾞｼﾏﾁ,大阪府,堺市,深井東町
